pseudo_id,subscription_cancel_date,order_date,koen,birthdate,usr_created,order_trackertag,permission_given_order,permission_given_today,previous_subscriptions,previous_campaigns,previous_trials,first_campaign_day,last_campaign_day,newsletters_before_order,newsletters_after_order,type,reason,expiration_date,end_date,subscription_length_days,length_group,age,age_group,continued_after_campaign,fast_churn,fast_churn_converted,churn_10,account_active_days_before_campaign,visits,unique_pages,restricted_views,restricted_ratio,avg_scroll,mobile_ratio,desktop_ratio,antal_sidevisninger,antal_unikke_dage,antal_unikke_sider,antal_artikler,antal_unikke_artikler,andel_restricted,antal_restricted,gns_scroll,andel_fuld_scroll,andel_ingen_scroll,primær_device,er_mobil_primær,antal_devices,andel_search,andel_internal,andel_email,andel_social,primær_kanal,andel_indland,andel_udland,andel_sport,andel_oekonomi,andel_forside,første_besøg,sidste_besøg,dage_aktiv_span,gns_sider_pr_dag,cluster
6d65f77c4bce56087d22a22a734f493c,2026-03-14,2025-03-05T15:26:45Z,Mand,1964-05-31,2022-03-21,utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail,FALSE,TRUE,7,5,1,2025-03-05,2025-05-04,0,0,Økonomi,Pris,2026-01-04,2026-03-14,374,365+ dage,61,55–64,1,0,0,0,985,64,40,25,0.390625,0.42578125,0,1,64,10,40,42,35,0.390625,25,0.42578125,0.296875,0.453125,Computer,0,1,0,0.9636363636363636,0,0,internal,0.109375,0,0.015625,0,0.21875,2025-03-05,2025-04-03,29,6.4,4
6d8714d39b892dfb0983c38baf79e278,2025-03-10,2025-03-08T07:01:27Z,Kvinde,1989-09-02,2025-03-08,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-08,2025-05-07,0,0,Produkt,Redaktionelt indhold / holdning,2025-05-07,2025-03-10,2,0–30 dage,36,35–44,0,1,0,0,1,18,8,9,0.5,0.5138888888888888,0,1,18,8,8,16,7,0.5,9,0.5138888888888888,0.4444444444444444,0.2777777777777778,Computer,0,1,0.3636363636363637,0.09090909090909093,0,0.3636363636363637,search,0,0,0,0,0.1111111111111111,2025-03-08,2025-03-28,20,2.25,2
6da9c812091932fced96420eab2919f7,2025-11-28,2025-03-14T11:03:09Z,Kvinde,1981-02-08,2012-03-29,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-14,2025-05-13,1,1,Tid,Ikke tid,2025-12-13,2025-11-28,259,180–270 dage,45,45–54,1,0,0,0,215,78,45,27,0.34615384615384615,0.358974358974359,0.8333333333333334,0.16666666666666666,78,12,45,50,44,0.34615384615384615,27,0.358974358974359,0.19230769230769232,0.47435897435897434,Mobile,1,2,0,0.9714285714285714,0,0,internal,0.10256410256410256,0,0,0,0.358974358974359,2025-03-14,2025-04-13,30,6.5,3
6de367620679c429ff462d9a576b2c18,2025-06-24,2025-03-21T10:53:40Z,Kvinde,2005-08-04,2024-01-14,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,TRUE,TRUE,0,0,0,2025-03-21,2025-05-20,0,0,Andet,RVS,2025-06-23,2025-06-24,95,90–180 dage,20,18–24,1,0,0,0,35,3,3,1,0.3333333333333333,0.3333333333333333,0,1,3,1,3,1,1,0.3333333333333333,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,Computer,0,1,0,0.6666666666666666,0,0,internal,0.3333333333333333,0,0,0,0.3333333333333333,2025-03-21,2025-03-21,0,3,3
6e0aa1e08827251ef1efacbc4b157402,2025-07-29,2025-03-15T10:38:38Z,Mand,2000-05-05,2024-10-12,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,FALSE,FALSE,1,1,0,2025-03-15,2025-05-14,0,0,Økonomi,Pris,2025-11-14,2025-07-29,136,90–180 dage,25,25–34,1,0,0,0,290,414,241,160,0.3864734299516908,0.427536231884058,0.8333333333333334,0.16666666666666666,414,31,241,262,239,0.3864734299516908,160,0.427536231884058,0.3164251207729469,0.48792270531400966,Mobile,1,2,0.00671140939597315,0.976510067114094,0,0,internal,0.16183574879227053,0,0.00483091787439613,0,0.3647342995169082,2025-03-15,2025-04-14,30,13.35483870967742,3
6ecb28b84d3a784429d89cdd1bf707e8,2025-03-28,2025-03-07T08:23:57Z,Mand,1962-05-15,2022-12-01,utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail,FALSE,TRUE,1,1,0,2025-03-07,2025-05-06,0,0,Tid,Ikke tid,2025-05-06,2025-03-28,21,0–30 dage,63,55–64,0,0,0,0,261,15,7,3,0.2,0.31666666666666665,0.13333333333333333,0.8666666666666667,15,9,7,4,4,0.2,3,0.31666666666666665,0.26666666666666666,0.6,Computer,0,2,0.26666666666666666,0.3333333333333333,0,0,unknown,0.13333333333333333,0,0,0,0.6,2025-03-07,2025-04-05,29,1.6666666666666667,1
6ece8933e5f45d1de309cedd5af97e5a,2025-06-17,2025-03-12T21:35:29Z,Kvinde,1958-12-26,2025-03-12,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-12,2025-05-11,0,0,Andet,Ingen årsag – ingen tlf kontakt,2025-07-11,2025-06-17,97,90–180 dage,67,65+,1,0,0,0,62,2,2,1,0.5,0.5,1,0,2,1,2,1,1,0.5,1,0.5,0.5,0.5,Mobile,1,1,0,0,0,0,unknown,0,0,0,0,0.5,2025-03-12,2025-03-12,0,2,3
6ee037905fee692858240685220213be,2025-08-21,2025-03-21T21:27:27Z,Mand,1959-11-04,2015-03-29,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-21,2025-05-20,0,0,Produkt,Redaktionelt indhold / holdning,2025-09-20,2025-08-21,153,90–180 dage,66,65+,1,0,0,0,124,5,5,3,0.6,1,0,1,5,5,5,4,4,0.6,3,1,1,0,Computer,0,1,0.4,0,0,0.4,search,0.4,0,0,0,0,2025-03-21,2025-04-12,22,1,4
7052d949d939fc804724f9706d031f04,2025-05-21,2025-03-23T12:17:43Z,Mand,1956-03-26,2021-06-05,utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail,TRUE,TRUE,10,5,5,2025-03-23,2025-05-22,0,0,Tid,Ikke tid,2025-05-22,2025-05-21,59,30–90 dage,70,65+,0,0,0,0,557,177,69,41,0.23163841807909605,0.2443502824858757,1,0,177,22,69,73,65,0.23163841807909605,41,0.2443502824858757,0.14124293785310735,0.6497175141242938,Mobile,1,1,0,0.9629629629629628,0,0,internal,0.1016949152542373,0,0.01694915254237288,0,0.5480225988700564,2025-03-23,2025-04-22,30,8.045454545454545,1
7069e5b21f83398d49d36fb52ecc23a7,2025-03-07,2025-03-07T19:38:14Z,Mand,1974-01-14,2025-03-07,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,FALSE,TRUE,0,0,0,2025-03-07,2025-05-06,0,0,Produkt,Redaktionelt indhold / holdning,2025-05-06,2025-03-07,0,0–30 dage,52,45–54,0,1,0,0,1,91,45,38,0.4175824175824176,0.37362637362637363,0.9560439560439561,0.04395604395604396,91,19,45,64,43,0.4175824175824176,38,0.3736263736263736,0.26373626373626374,0.5274725274725275,Mobile,1,2,0,0.8695652173913043,0,0,internal,0.2967032967032967,0,0.03296703296703297,0,0.2857142857142857,2025-03-07,2025-04-06,30,4.7894736842105265,2
7080837382b57577727af45c00841473,2025-03-21,2025-03-13T09:04:26Z,Mand,1961-09-13,2018-03-26,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,TRUE,FALSE,0,0,0,2025-03-13,2025-05-12,0,2,Andet,Ingen årsag – ingen tlf kontakt,2025-05-12,2025-03-21,8,0–30 dage,64,55–64,0,0,0,0,1,37,20,15,0.40540540540540543,0.5202702702702703,0,1,37,6,20,26,18,0.40540540540540543,15,0.5202702702702703,0.35135135135135137,0.2972972972972973,Computer,0,1,0,0.8181818181818182,0,0,internal,0.4864864864864865,0,0,0,0.13513513513513514,2025-03-13,2025-04-08,26,6.166666666666667,1
70a170d32950120143a1af34636ae8ab,2025-03-20,2025-03-20T12:31:47Z,Mand,2000-11-17,2019-11-16,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,TRUE,TRUE,2,0,2,2025-03-20,2025-05-19,0,0,Produkt,Redaktionelt indhold / holdning,2025-05-19,2025-03-20,0,0–30 dage,25,25–34,0,1,0,0,8,2,2,2,1,0.5,0,1,2,1,2,2,2,1,2,0.5,0.5,0.5,Computer,0,1,0,0.5,0,0,internal,0,0,1,0,0,2025-03-20,2025-03-20,0,2,2
70b4d870d09b91a6d0b8b07af47a65c5,2025-03-16,2025-03-15T13:15:06Z,Mand,1989-08-10,2024-06-20,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-15,2025-05-14,0,0,Produkt,Redaktionelt indhold / holdning,2025-05-14,2025-03-16,1,0–30 dage,36,35–44,0,1,0,0,1,46,16,24,0.5217391304347826,0.3695652173913043,0.9782608695652174,0.021739130434782608,46,13,16,34,12,0.5217391304347826,24,0.3695652173913043,0.2391304347826087,0.5652173913043478,Mobile,1,2,0.04347826086956521,0.6086956521739131,0,0.04347826086956521,internal,0.4130434782608696,0,0,0,0.17391304347826086,2025-03-15,2025-04-08,24,3.5384615384615383,2
717f81079f55e2cd5f9e7585f0cef79e,2026-01-23,2025-03-23T12:13:09Z,Kvinde,1951-03-10,2025-03-23,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-23,2025-05-22,0,0,Tid,Ikke tid,2026-01-22,2026-01-23,306,270–365 dage,75,65+,1,0,0,0,246,4,4,3,0.75,0.5625,0,1,4,1,4,3,3,0.75,3,0.5625,0.5,0.25,Computer,0,1,0,0.3333333333333333,0,0,unknown,0.5,0,0,0,0.25,2025-03-23,2025-03-23,0,4,3
71f7820ce499735a3a517ec239a7c1a1,2025-04-16,2025-03-21T08:19:39Z,Mand,2025-03-18,2015-06-23,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,TRUE,TRUE,2,1,0,2025-03-21,2025-04-16,0,0,Produkt,Redaktionelt indhold / holdning,2025-04-16,2025-04-16,26,0–30 dage,1,18–24,0,0,0,0,699,20,11,8,0.4,0.3625,0,1,20,3,11,12,10,0.4,8,0.3625,0.2,0.5,Computer,0,1,0,0.6,0,0,internal,0.05,0,0.05,0,0.4,2025-03-21,2025-03-23,2,6.666666666666667,2
7218582a0f6510270d4b4cb10276f767,2025-06-13,2025-03-08T18:08:01Z,Ukendt,2000-10-20,2025-03-08,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,TRUE,TRUE,0,0,0,2025-03-08,2025-05-07,0,0,Andet,kunden ønsker ikke at oplyse,2025-07-07,2025-06-13,97,90–180 dage,25,25–34,1,0,0,0,62,281,94,52,0.18505338078291814,0.16370106761565836,0.8220640569395018,0.17793594306049823,281,11,94,105,87,0.18505338078291816,52,0.16370106761565836,0.07473309608540925,0.7508896797153025,Mobile,1,2,0.0087719298245614,0.9649122807017544,0,0,internal,0.06761565836298933,0,0,0,0.594306049822064,2025-03-08,2025-03-18,10,25.545454545454547,3
72260acf5e480340359ff4b64eb87274,2025-03-15,2025-03-08T07:53:08Z,Mand,1965-05-19,2025-03-08,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-08,2025-05-07,0,0,Andet,kunden ønsker ikke at oplyse,2025-05-07,2025-03-15,7,0–30 dage,60,55–64,0,0,0,0,1,148,43,26,0.17567567567567569,0.17567567567567569,0.08108108108108109,0.918918918918919,148,15,43,47,42,0.17567567567567569,26,0.17567567567567569,0.10135135135135136,0.7162162162162162,Computer,0,2,0,0.9315068493150684,0,0.0136986301369863,internal,0.0945945945945946,0,0,0,0.6824324324324325,2025-03-08,2025-04-04,27,9.866666666666667,1
72adc6d24abd2e177f104280a93c8b36,2025-05-09,2025-03-07T18:24:47Z,Mand,1970-05-21,2025-03-07,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-07,2025-05-06,0,0,Tid,Ikke tid,2025-06-06,2025-05-09,63,30–90 dage,55,55–64,1,0,0,1,32,33,13,7,0.21212121212121213,0.22727272727272727,1,0,33,6,13,12,10,0.21212121212121213,7,0.2272727272727273,0.09090909090909093,0.6666666666666666,Mobile,1,1,0,0.7878787878787878,0,0,internal,0.15151515151515152,0,0,0,0.5151515151515151,2025-03-07,2025-04-05,29,5.5,4
72d1e04b4efb1a26e958273f601ecbd6,2025-04-05,2025-03-22T05:44:12Z,Kvinde,1946-11-15,2021-12-23,utm_campaign=Marts25&utm_content=sc_b&utm_medium=mail&utm_source=mail,FALSE,TRUE,3,3,3,2025-03-22,2025-05-21,1,1,Andet,Ingen årsag – ingen tlf kontakt,2025-05-21,2025-04-05,14,0–30 dage,79,65+,0,0,0,0,57,54,34,37,0.6851851851851852,0.25462962962962965,0.9629629629629629,0,54,18,34,52,33,0.6851851851851852,37,0.25462962962962965,0.1111111111111111,0.5740740740740741,Mobile,1,2,0,0.7777777777777778,0,0,internal,0.14814814814814814,0,0,0,0.03703703703703703,2025-03-24,2025-04-19,26,3,1
7310d9a89f117d551524d81270cc4cea,2025-10-10,2025-03-23T22:48:42Z,Mand,1954-03-09,2025-03-23,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,TRUE,0,0,0,2025-03-23,2025-05-22,0,0,Tid,Ikke tid,2025-10-09,2025-10-10,201,180–270 dage,72,65+,1,0,0,0,148,267,163,101,0.3782771535580524,0.5056179775280899,0.651685393258427,0.34831460674157305,267,28,163,195,162,0.3782771535580524,101,0.5056179775280899,0.3970037453183521,0.3970037453183521,Mobile,1,2,0,0.9838709677419356,0,0,internal,0.10112359550561796,0,0.00374531835205992,0,0.2696629213483146,2025-03-23,2025-04-22,30,9.535714285714286,4
73fb96dd564367a986cc5673b33a2bdf,2025-05-04,2025-03-11T13:41:03Z,Kvinde,1954-08-23,2019-09-19,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,FALSE,TRUE,2,2,0,2025-03-11,2025-05-10,0,0,Tid,Ikke tid,2025-05-10,2025-05-04,54,30–90 dage,71,65+,0,0,0,0,401,130,67,33,0.25384615384615383,0.4115384615384615,0,1,130,19,67,73,66,0.25384615384615383,33,0.4115384615384615,0.3230769230769231,0.5076923076923077,Computer,0,1,0,0.922077922077922,0,0,internal,0.16923076923076924,0,0.01538461538461538,0,0.43846153846153846,2025-03-11,2025-04-09,29,6.842105263157895,1
73fe5fb3c7941d317c7d1d0af638d6d7,2025-03-18,2025-03-18T12:48:03Z,Mand,1962-05-30,2024-01-19,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-18,2025-05-17,0,0,Produkt,Redaktionelt indhold / holdning,2025-05-17,2025-03-18,0,0–30 dage,63,55–64,0,1,0,0,1,331,154,88,0.26586102719033233,0.27416918429003023,0.31419939577039274,0.6827794561933535,331,26,154,159,140,0.26586102719033233,88,0.27416918429003023,0.17522658610271905,0.649546827794562,Computer,0,3,0.01171875,0.97265625,0,0,internal,0.02114803625377643,0,0.06042296072507553,0,0.22054380664652568,2025-03-18,2025-04-17,30,12.73076923076923,2
743a9d6d44dfa092081f615773fdfd6b,2025-04-30,2025-03-11T18:12:00Z,Mand,1962-12-21,2014-05-13,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,FALSE,TRUE,4,4,0,2025-03-11,2025-05-10,0,0,Tid,Ikke tid,2025-05-10,2025-04-30,50,30–90 dage,63,55–64,0,0,0,0,584,714,271,192,0.2689075630252101,0.3084733893557423,0.04201680672268908,0.957983193277311,714,31,271,329,260,0.2689075630252101,192,0.3084733893557423,0.25210084033613445,0.6260504201680672,Computer,0,2,0,0.9863760217983653,0,0,internal,0.12184873949579832,0,0.00280112044817927,0,0.4943977591036415,2025-03-11,2025-04-10,30,23.032258064516128,1
746c3c7e52c85a005037bead64aa2949,2025-05-01,2025-03-11T07:46:29Z,Mand,1947-04-11,2015-04-09,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,TRUE,TRUE,26,10,18,2025-03-11,2025-05-10,0,0,Tid,Ikke tid,2025-05-10,2025-05-01,51,30–90 dage,79,65+,0,0,0,0,892,5,3,2,0.4,0.2,0,1,5,2,3,2,2,0.4,2,0.2,0,0.6,Computer,0,1,0,0.6,0,0,internal,0,0,0,0,0.6,2025-03-11,2025-04-05,25,2.5,1
74967f9c539cf87f7da82fcab48780f9,2025-06-17,2025-03-13T11:28:40Z,Kvinde,1973-07-24,2025-03-13,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-13,2025-05-12,0,0,Tid,Ikke tid,2025-07-12,2025-06-17,96,90–180 dage,52,45–54,1,0,0,0,62,7,3,6,0.8571428571428571,0.6071428571428571,0,1,7,4,3,1,1,0.8571428571428571,6,0.6071428571428571,0.42857142857142855,0.14285714285714285,Computer,0,1,0.6666666666666666,0,0,0,search,0,0,0,0,0,2025-03-13,2025-04-03,21,1.75,3
750dd3ddc294d786ba32f8f14cda190f,2025-05-07,2025-03-05T15:04:56Z,Kvinde,1954-06-11,2016-09-03,utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail,TRUE,TRUE,3,2,2,2025-03-05,2025-05-04,0,0,Tid,Ikke tid,2025-06-04,2025-05-07,63,30–90 dage,71,65+,1,0,0,1,310,2,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,Computer,0,1,0,0,0,0,unknown,0,0,0,0,1,2025-03-05,2025-03-05,0,2,1
761f1df8f468f1bb378e9d72cbe382e5,2025-05-06,2025-03-08T21:11:23Z,Mand,1944-04-03,2025-03-08,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,TRUE,FALSE,0,0,0,2025-03-08,2025-05-07,0,0,Tid,Ikke tid,2025-05-07,2025-05-06,59,30–90 dage,82,65+,0,0,0,0,1,27,22,11,0.4074074074074074,0.5648148148148148,0.14814814814814814,0.8518518518518519,27,5,22,22,20,0.4074074074074074,11,0.5648148148148148,0.5185185185185185,0.3333333333333333,Computer,0,2,0.07407407407407407,0.7037037037037037,0,0.03703703703703703,internal,0.1111111111111111,0,0,0,0.14814814814814814,2025-03-08,2025-03-25,17,5.4,1
763d058903725935287f1ee857645566,2025-07-03,2025-03-11T06:44:50Z,Mand,1945-03-20,2011-08-11,utm_campaign=Marts25&utm_content=B&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,1,1,0,2025-03-11,2025-05-10,0,0,Økonomi,Pris,2025-07-10,2025-07-03,114,90–180 dage,81,65+,1,0,0,0,183,95,78,54,0.5684210526315789,0.7263157894736842,0,1,95,15,78,76,76,0.5684210526315789,54,0.7263157894736842,0.6631578947368421,0.2,Computer,0,1,0.2235294117647059,0.7529411764705882,0,0,internal,0.18947368421052632,0,0,0,0,2025-03-11,2025-04-09,29,6.333333333333333,4
76668bebf380d4c6e8b3583902d82b9c,2025-03-21,2025-03-21T08:25:37Z,Mand,1966-12-12,2017-03-30,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,FALSE,TRUE,6,5,3,2025-03-21,2025-05-20,0,0,Andet,Ingen årsag – ingen tlf kontakt,2025-05-20,2025-03-21,0,0–30 dage,59,55–64,0,1,0,0,327,485,157,108,0.22268041237113403,0.24175257731958763,0.5711340206185567,0.4288659793814433,485,31,157,189,153,0.22268041237113403,108,0.24175257731958763,0.177319587628866,0.6969072164948453,Mobile,1,2,0.09545454545454546,0.9,0,0,internal,0.04948453608247422,0,0.00206185567010309,0,0.6041237113402061,2025-03-21,2025-04-20,30,15.64516129032258,2
76d0bcb275d7f3d64117922ad29d083d,2025-03-19,2025-03-19T06:19:54Z,Mand,1950-05-13,2022-09-30,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,TRUE,8,8,0,2025-03-19,2025-05-18,0,0,Andet,kunden ønsker ikke at oplyse,2025-05-18,2025-03-19,0,0–30 dage,75,65+,0,1,0,0,1045,341,196,122,0.35777126099706746,0.46847507331378296,0,1,341,30,196,215,190,0.35777126099706746,122,0.46847507331378296,0.35777126099706746,0.4516129032258064,Computer,0,1,0,0.9959839357429718,0,0,internal,0.12903225806451613,0,0.00586510263929618,0,0.26392961876832843,2025-03-19,2025-04-18,30,11.366666666666667,2
7765b84362c3f2409057ab7e51be2947,2025-03-09,2025-03-08T09:23:22Z,Mand,1967-09-22,2020-03-25,utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail,TRUE,TRUE,2,2,1,2025-03-08,2025-05-07,1,1,Andet,kunden ønsker ikke at oplyse,2025-05-07,2025-03-09,1,0–30 dage,58,55–64,0,1,0,0,373,33,16,6,0.18181818181818182,0.29545454545454547,0,1,33,4,16,13,13,0.18181818181818185,6,0.29545454545454547,0.21212121212121213,0.6363636363636364,Computer,0,1,0.3703703703703703,0.5185185185185185,0,0,internal,0.0303030303030303,0,0,0,0.3939393939393939,2025-03-08,2025-03-12,4,8.25,2
7775de537c04fc9861dc2968f2755917,2025-05-28,2025-03-20T19:29:13Z,Kvinde,1986-01-30,2025-03-20,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-20,2025-05-19,0,0,Produkt,Redaktionelt indhold / holdning,2025-06-19,2025-05-28,69,30–90 dage,40,35–44,1,0,0,1,32,14,12,4,0.2857142857142857,0.75,0,1,14,2,12,0,0,0.2857142857142857,4,0.75,0.7142857142857143,0.21428571428571427,Computer,0,1,0,0.9230769230769232,0,0,internal,0,0,0,0,0.07142857142857142,2025-03-20,2025-03-28,8,7,3
777833f12b1c604a5b3d6dd76bdde6ec,2025-04-17,2025-03-23T12:18:24Z,Kvinde,1961-09-05,2015-01-02,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,FALSE,TRUE,3,3,0,2025-03-23,2025-05-22,0,0,Andet,Ingen årsag – ingen tlf kontakt,2025-05-22,2025-04-17,25,0–30 dage,64,55–64,0,0,0,0,182,7,5,2,0.2857142857142857,0.2857142857142857,0,1,7,2,5,4,4,0.2857142857142857,2,0.2857142857142857,0.2857142857142857,0.7142857142857143,Computer,0,1,0,0.8,0,0,internal,0.2857142857142857,0,0,0,0.42857142857142855,2025-03-23,2025-03-27,4,3.5,1
77b11ccf26a9e23d4e6fb10a372b8374,2025-10-27,2025-03-13T11:42:58Z,Mand,1971-08-01,2025-03-13,utm_campaign=Marts25&utm_content=A&utm_medium=content&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-13,2025-05-12,0,0,Økonomi,Pris,2025-11-12,2025-10-27,228,180–270 dage,54,45–54,1,0,0,0,292,194,101,67,0.34536082474226804,0.41237113402061853,0.041237113402061855,0.9587628865979382,194,23,101,114,99,0.34536082474226804,67,0.41237113402061853,0.28865979381443296,0.4742268041237113,Computer,0,2,0.0248447204968944,0.937888198757764,0,0.0124223602484472,internal,0.18041237113402064,0,0.00515463917525773,0,0.4072164948453608,2025-03-13,2025-04-12,30,8.434782608695652,4
77d030727b03fd6c9a637362091819d1,2026-02-04,2025-03-22T05:19:56Z,Mand,1977-06-11,2021-11-08,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,FALSE,TRUE,1,0,1,2025-03-22,2025-05-21,0,0,Tid,Ikke tid,2026-02-21,2026-02-04,319,270–365 dage,48,45–54,1,0,0,0,291,5,5,2,0.4,0.25,0.6,0.4,5,4,5,4,4,0.4,2,0.25,0.2,0.6,Mobile,1,2,0,0.5,0,0,internal,0,0,0,0,0.2,2025-03-22,2025-03-26,4,1.25,3
788607b17ee04f19865a51f8543acb9b,2025-05-12,2025-03-18T14:01:33Z,Kvinde,1981-04-08,2012-03-07,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,FALSE,FALSE,0,0,0,2025-03-18,2025-05-17,0,0,Tid,Ikke tid,2025-05-17,2025-05-12,55,30–90 dage,45,45–54,0,0,0,0,246,21,12,8,0.38095238095238093,0.39285714285714285,0.38095238095238093,0.6190476190476191,21,6,12,12,10,0.380952380952381,8,0.3928571428571429,0.23809523809523808,0.47619047619047616,Computer,0,2,0.09523809523809525,0.8095238095238095,0,0,internal,0.09523809523809525,0,0,0,0.3333333333333333,2025-03-18,2025-04-04,17,3.5,1
7914eefd03db41f93ff599d0b8de560c,2025-03-27,2025-03-11T07:32:26Z,Mand,1952-10-03,2011-11-19,utm_campaign=Basis_22&utm_content=HeaderButtonRaised&utm_medium=Matrice&utm_source=jp.dk,TRUE,TRUE,3,2,2,2025-03-11,2025-05-10,0,1,Tid,Ikke tid,2025-05-10,2025-03-27,16,0–30 dage,73,65+,0,0,0,0,356,2,1,0,0,0,1,0,2,1,1,0,0,0,0,0,0,1,Mobile,1,1,0,0,0,0,unknown,0,0,0,0,1,2025-03-14,2025-03-14,0,2,2
798f1ad26b892da22923188a9e8e4797,2025-10-07,2025-03-05T16:37:34Z,Mand,1950-01-08,2012-06-15,utm_campaign=Marts25&utm_content=b&utm_medium=mail&utm_source=mail,TRUE,TRUE,34,10,26,2025-03-05,2025-05-04,10,10,Tid,Ikke tid,2025-11-04,2025-10-07,216,180–270 dage,76,65+,1,0,0,0,902,102,68,51,0.5,0.4485294117647059,0.9411764705882353,0.058823529411764705,102,20,68,86,67,0.5,51,0.4485294117647059,0.2352941176470588,0.37254901960784315,Mobile,1,2,0,0.6875,0,0,internal,0.12745098039215683,0,0.04901960784313725,0,0.1568627450980392,2025-03-06,2025-04-02,27,5.1,4
799f16b134fc3399262a5bd5c08434b1,2025-10-07,2025-03-11T08:23:11Z,Kvinde,1946-12-20,2025-03-11,utm_campaign=&utm_content=genbesog_JP_digital&utm_medium=ppc&utm_source=adwords&utm_term=jyllands+posten+tilbud,FALSE,FALSE,0,0,0,2025-03-11,2025-05-10,0,0,Tid,Ikke tid,2025-11-11,2025-10-07,210,180–270 dage,79,65+,1,0,0,0,186,380,181,102,0.26842105263157895,0.34342105263157896,0,1,380,30,181,187,173,0.26842105263157895,102,0.34342105263157896,0.2394736842105263,0.55,Computer,0,1,0.00934579439252336,0.8878504672897196,0,0.02336448598130841,internal,0.0868421052631579,0,0.00526315789473684,0,0.4763157894736842,2025-03-11,2025-04-10,30,12.666666666666666,3
79bcea0ca1df80809925ac6826965e65,2025-06-23,2025-03-21T09:09:29Z,Mand,1948-07-09,2012-02-22,utm_campaign=Marts25&utm_content=sc_a&utm_medium=mail&utm_source=mail,TRUE,FALSE,4,2,1,2025-03-21,2025-05-20,2,2,Tid,Ikke tid,2025-07-20,2025-06-23,94,90–180 dage,77,65+,1,0,0,0,539,17,9,5,0.29411764705882354,0.3088235294117647,1,0,17,6,9,10,8,0.29411764705882354,5,0.3088235294117647,0.17647058823529413,0.5294117647058824,Mobile,1,1,0,0.8888888888888888,0,0,internal,0,0,0,0,0.4117647058823529,2025-03-21,2025-04-03,13,2.8333333333333335,4
